video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,like_count_bruto,like_count_imputado,like_count,texto_original,n_emojis,texto_limpio,longitud_original,tokens_limpios,apto_para_texto,sentimiento,prob_pos,prob_neg,prob_neu,puntaje_sentimiento,confianza_sentimiento,tramo_likes
n8iP75gIpmw,Ugx3yIUZXGeiOVESIEl4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@VICTOREST19,UC3qn1yJA5PeW9rkGPatQxiw,Que ese diputado que muestre la factura donde diga que de su bolsillo fue pagado??,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@VICTOREST19,hace 2 años,7,0,False,,7,False,7,Que ese diputado que muestre la factura donde diga que de su bolsillo fue pagado??,0,diputado mostrar factura bolsillo pagar,82,5,True,NEU,0.031881365925073624,0.3575275242328644,0.6105911731719971,-0.32564615830779076,0.6105911731719971,3–10
6W4u8sGEnGM,Ugx4dn4xlUl9Jp9QJeJ4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@elmilenial4064,UCaT4saRcyqCLE657Rq2hhZQ,Tio berny presidente 2032😁,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,@elmilenial4064,hace 5 días (editado), ,0,False,,,True,0,Tio berny presidente 2032😁,1,tío berny presidente,26,3,True,POS,0.5722038745880127,0.011543232016265392,0.41625291109085083,0.5606606425717473,0.5722038745880127,0
yLZS3JiEBg8,Ugx6Wjc02tqpQUBf4NJ4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@rockyscarlet,UCc_F88PzGWtA1OPNUEASulA,Los hipócritas de la ufm todavía alaban a Milei. Lo primero que haría sería quitar todas las trabas que impiden el libre mercado.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@rockyscarlet,hace 2 años, ,0,False,,,True,0,Los hipócritas de la ufm todavía alaban a Milei. Lo primero que haría sería quitar todas las trabas que impiden el libre mercado.,0,hipócrita ufm alar milei quitar traba impedir libre mercado,129,9,True,NEG,0.010860203765332699,0.9372140169143677,0.051925819367170334,-0.926353813149035,0.9372140169143677,0
n8iP75gIpmw,Ugx74OPnWkWaFjpFuA94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@dorisl.garciaroche7763,UCErZPJpHmLCsXs8ZWkAUupQ,"Y será que si ya no se diera esa facilidad de efectivo para gastos de ese tipo, les interesaría seguir siendo diputados. O es por ese estilo de vida lo que les llama la atención ser diputados.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@dorisl.garciaroche7763,hace 2 años,2,1,False,,2,False,2,"Y será que si ya no se diera esa facilidad de efectivo para gastos de ese tipo, les interesaría seguir siendo diputados. O es por ese estilo de vida lo que les llama la atención ser diputados.",0,facilidad efectivo gasto tipo interesar seguir diputado estilo vida llamar atención diputado,192,12,True,NEG,0.012542154639959335,0.6596583724021912,0.32779940962791443,-0.6471162177622318,0.6596583724021912,1–2
n8iP75gIpmw,Ugx74OPnWkWaFjpFuA94AaABAg.A7ki-1ED5b2A7nIcG2_svP,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@HaroldoCastillo-rh9iw,UCFjudnPLoaSL1BaRuLahyHg,Cierto.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@HaroldoCastillo-rh9iw,hace 2 años,1,0,False,,1,False,1,Cierto.,0,,7,0,False,NEU,0.27802029252052307,0.24235108494758606,0.4796285927295685,0.03566920757293701,0.4796285927295685,1–2
lj983NWyAQY,Ugx7Gvgflw7nQKqoR094AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@arielsarc09,UCFOxCyF926Y9eHhMeVoWLzw,"De todo corazon espero que se cumplan todos estos proyectos por el bien de mi gente linda, Dios bendiga a Guatemala.",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,@arielsarc09,hace 6 años (editado),3,0,False,,3,False,3,"De todo corazon espero que se cumplan todos estos proyectos por el bien de mi gente linda, Dios bendiga a Guatemala.",0,corazón esperar cumplir proyecto gente lindo dios bendigar guatemala,116,9,True,POS,0.931983470916748,0.005754457321017981,0.062262117862701416,0.9262290135957301,0.931983470916748,3–10
n8iP75gIpmw,Ugx7ezRwB-DpY3VQt754AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ManuelEdran,UC5H8ASmMC9WrURmzeB4ySog,Minusiosas pero a la larga se vuelve millonarios. . Paguen sus almuerzos no se aprovechen del pueblo... casaka.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@ManuelEdran,hace 2 años,1,0,False,,1,False,1,Minusiosas pero a la larga se vuelve millonarios. . Paguen sus almuerzos no se aprovechen del pueblo... casaka.,0,minusiosa larga volver millonario pagar almuerzo aprovechar pueblo casaka,111,9,True,NEU,0.03792626038193703,0.43467649817466736,0.5273972153663635,-0.39675023779273033,0.5273972153663635,1–2
n8iP75gIpmw,Ugx7j6oWhgfonHPJCdR4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@osmanmorales3012,UC72gBAtyb_VXQlYDcFrh6oQ,Para que participo si el reclama y que a echo por el pais nada,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@osmanmorales3012,hace 2 años,3,0,False,,3,False,3,Para que participo si el reclama y que a echo por el pais nada,0,participar reclama echo,62,3,True,NEG,0.013555928133428097,0.8767415881156921,0.10970254242420197,-0.863185659982264,0.8767415881156921,3–10
n8iP75gIpmw,Ugx8FxDKPAY-M_JhRgd4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@davidisraelesquitsaquil,UCi1b_TRQfgO1Z9O2gNGGWNA,"Ahora se destapo la CORRUPCION Q EXISTIA Y AHORA SE CONTAMINO despues de ampliacion ahora DEUDAS a la Comunidad Internacional por PRESTAMOS para carreteras, ademas CONCESIONES A AEROPUERTOS, PUERTOS, LAS MISMAS CARRETERAS, todos millonario, EUROBONOS, vender al pais y CANASTA BASICA A Q10,000 todo lo van hacer PERO ESE DINERO QUE OBTENGAN SERA REGALO DEL 👹👹👹 Xq DIOS dara justicia en su momento la JUSTICIA DE DIOS con sus hijitos sera IMPLACABLE y omnipotente🇬🇹🇬🇹🇬🇹🇬🇹",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@davidisraelesquitsaquil,hace 2 años, ,0,False,,,True,0,"Ahora se destapo la CORRUPCION Q EXISTIA Y AHORA SE CONTAMINO despues de ampliacion ahora DEUDAS a la Comunidad Internacional por PRESTAMOS para carreteras, ademas CONCESIONES A AEROPUERTOS, PUERTOS, LAS MISMAS CARRETERAS, todos millonario, EUROBONOS, vender al pais y CANASTA BASICA A Q10,000 todo lo van hacer PERO ESE DINERO QUE OBTENGAN SERA REGALO DEL 👹👹👹 Xq DIOS dara justicia en su momento la JUSTICIA DE DIOS con sus hijitos sera IMPLACABLE y omnipotente🇬🇹🇬🇹🇬🇹🇬🇹",11,destapo corrupción existia contaminar ampliacion deuda comunidad internacional prestamo carretera concesión aeropuertos puerto carretera millonario eurobono vender canasta básico q10 dinero obtengar regalo dios justicia momento justicia dios hijito implacable omnipotente,470,31,True,NEG,0.01399317942559719,0.8053440451622009,0.1806628257036209,-0.7913508657366037,0.8053440451622009,0
WIUZtitfLRw,Ugx8vuWdqsWZslsS9R14AaABAg,Caminar en una ciudad hecha para carros,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@hashojea7348,UCvcu1kR8xMYy_I1Ty-2mV2Q,Excelente nota,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@hashojea7348,hace 1 año, ,0,False,,,True,0,Excelente nota,0,excelente nota,14,2,True,NEU,0.3296203315258026,0.1732599437236786,0.4971197247505188,0.15636038780212402,0.4971197247505188,0
OkXlHx0hx-8,Ugx90cmhNaRBNDou1BR4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@rosadiaz6945,UCBlm80VQ4YoV3bUJR_XhkaQ,Miserables el departamento de seguridad de USA,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@rosadiaz6945,hace 1 día, ,3,False,,,True,0,Miserables el departamento de seguridad de USA,0,miserable departamento seguridad,46,3,True,NEG,0.04093893617391586,0.5452274084091187,0.4138336181640625,-0.5042884722352028,0.5452274084091187,0
OkXlHx0hx-8,Ugx90cmhNaRBNDou1BR4AaABAg.AaA5Ej9IqgQAaBaWPRQg7K,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@eugeneramirez4405,UCi2KiZq63sRq8Mfbcp-MelQ,"There tired of fraud and corruption and lethal drugs. 
We AMERICANS HAVE VOTED!
you don't like our LAWS lezve!",guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@eugeneramirez4405,hace 20 horas, ,0,False,,,True,0,"There tired of fraud and corruption and lethal drugs. 
We AMERICANS HAVE VOTED!
you don't like our LAWS lezve!",0,therir tired fraud corruption lethal drugs americans have voted you don like our laws lezve,110,15,True,NEG,0.018746016547083855,0.9383435249328613,0.04291040822863579,-0.9195975083857775,0.9383435249328613,0
OkXlHx0hx-8,Ugx90cmhNaRBNDou1BR4AaABAg.AaA5Ej9IqgQAaCnVqXU5cy,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@rosadiaz6945,UCBlm80VQ4YoV3bUJR_XhkaQ,"​ @eugeneramirez4405 
Go away, there's no way to prove you're American.",guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@rosadiaz6945,hace 9 horas, ,0,False,,,True,0,"​ @eugeneramirez4405 
Go away, there's no way to prove you're American.",0,away there way prove you americar,71,6,True,NEU,0.17279909551143646,0.35431548953056335,0.472885400056839,-0.1815163940191269,0.472885400056839,0
OkXlHx0hx-8,Ugx90cmhNaRBNDou1BR4AaABAg.AaA5Ej9IqgQAaCz3GqqPAJ,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@eugeneramirez4405,UCi2KiZq63sRq8Mfbcp-MelQ,"​ @rosadiaz6945 
Sure 👌 
Whatever you say!",guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@eugeneramirez4405,hace 7 horas, ,0,False,,,True,0,"​ @rosadiaz6945 
Sure 👌 
Whatever you say!",1,sure whatever you say,42,4,True,NEU,0.3174283802509308,0.0366988405585289,0.6458728313446045,0.2807295396924019,0.6458728313446045,0
j43HgwYFKfk,UgxCKgaQSm13r2z9hFd4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@quijotachapina1,UColMq7LmaoY3MT6aIDGrGvA,"Escuché que solo fingen que las reuniones son virtuales, pero las hacen en un hôtel y encima liquidan los gastos generados 😡",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@quijotachapina1,hace 1 año, ,0,False,,,True,0,"Escuché que solo fingen que las reuniones son virtuales, pero las hacen en un hôtel y encima liquidan los gastos generados 😡",1,escuché fingen reunión virtual hôtel liquidar gasto generado,124,8,True,NEG,0.0021407457534223795,0.967146635055542,0.030712679028511047,-0.9650058893021196,0.967146635055542,0
OkXlHx0hx-8,UgxCT5F3jO763e2aO-t4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@DoraSalas-j5o,UCat2qkYvqmtDNEmo2PVuhXw,Dicen quelos van a mandar a africa cuidao paisas,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@DoraSalas-j5o,hace 1 día,1,0,False,,1,False,1,Dicen quelos van a mandar a africa cuidao paisas,0,quelo mandar áfrica cuidao paisa,48,5,True,NEG,0.05156951770186424,0.4778706729412079,0.47055983543395996,-0.42630115523934364,0.4778706729412079,1–2
lj983NWyAQY,UgxCjFHfuFk1jUGvoIB4AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@TheAlexX_C,UCSTAUWVc1_82DHYeqOsqEFA,"Que bella es la Ciudad de Guatemala, unica en su clase. 
Saludos desde El Salvador 😸",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,@TheAlexX_C,hace 7 años,191,2,False,,191,False,191,"Que bella es la Ciudad de Guatemala, unica en su clase. 
Saludos desde El Salvador 😸",1,bella ciudad guatemala único clase saludo salvador,84,7,True,POS,0.9455225467681885,0.004337556194514036,0.05013994500041008,0.9411849905736744,0.9455225467681885,>50
yLZS3JiEBg8,UgxD16VX3BhREOtsuhJ4AaABAg,Arroz con pollo a la MONOPOLIO,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@DenisRMC,UCcFIBN-rtC3d3hXeuN5TfWw,"Excelente explicación 
Te falto incluir la harina que al final es el mismo dueño de las pastas...eso se llama MONOPOLIO...y tiene nombre
Contra ellos no se puede..hasta este dueño del monopolio hasta apoyo al actual presidente..
Raro..??",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@DenisRMC,hace 2 años, ,0,False,,,True,0,"Excelente explicación 
Te falto incluir la harina que al final es el mismo dueño de las pastas...eso se llama MONOPOLIO...y tiene nombre
Contra ellos no se puede..hasta este dueño del monopolio hasta apoyo al actual presidente..
Raro..??",0,excelente explicación faltar incluir harina dueño pasta llamar monopolio nombre dueño monopolio apoyo actual presidente raro,237,16,True,NEG,0.006735762115567923,0.9496656060218811,0.043598722666502,-0.9429298439063132,0.9496656060218811,0
j43HgwYFKfk,UgxDBhcq11EK83DqrSZ4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@genarodelgado3929,UCV0lM03g5fg5pbPj97-sAtA,"Excelente nota prensa!!
Compartan esta información para esos estudiantes ineptos y puedan conocer la realidad!!",@quorumgt,topic,j43HgwYFKfk_out_comments.csv | quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@genarodelgado3929,hace 1 año,1,0,False,,1,False,1,"Excelente nota prensa!!
Compartan esta información para esos estudiantes ineptos y puedan conocer la realidad!!",0,excelente nota prenso compartar información estudiante inepto realidad,111,8,True,POS,0.8020390868186951,0.013792240060865879,0.18416865170001984,0.7882468467578292,0.8020390868186951,1–2
lj983NWyAQY,UgxDFo35bUo0APtZcd94AaABAg,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,UCXa6LVjBzUtmcM3cwbd9e2w,@ChRiStOpHeR7969,UC_ljZ1hZXR9pzexFz87P5ZA,"balgame  DIOS   QUE  TAN  ATRASADOS  ESTAN   Y  CUANTO  TIEMPO  PARA  ESTAR  EN  LA  MODERNIDAD OJALA  Y  LO  LOGREN  ,  POR  CUANTOS  PRECIDENTES  TIENE  QUE  PASAR  Y  CONVENSER  PARA  QUE  ESTO  SEA  UNA  REALIDAD",Municipalidad de Guatemala,topic,lj983NWyAQY_out_comments.csv | youtube_guatemala_plus_comments.csv,@ChRiStOpHeR7969,hace 4 años, ,0,False,,,True,0,"balgame  DIOS   QUE  TAN  ATRASADOS  ESTAN   Y  CUANTO  TIEMPO  PARA  ESTAR  EN  LA  MODERNIDAD OJALA  Y  LO  LOGREN  ,  POR  CUANTOS  PRECIDENTES  TIENE  QUE  PASAR  Y  CONVENSER  PARA  QUE  ESTO  SEA  UNA  REALIDAD",0,balgame dios atrasado tiempo modernidad ojalá lograr precident pasar convenser realidad,216,11,True,NEG,0.02130698971450329,0.8030843734741211,0.17560863494873047,-0.7817773837596178,0.8030843734741211,0
06mFNPU0aB8,UgxEE17R1iQyuDZebVF4AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@jorgecifuentes-m5g,UCLXYp1Cvc5DLtq5UQL5D9vw,TransLadrones ?,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@jorgecifuentes-m5g,hace 2 semanas,3,1,False,,3,False,3,TransLadrones ?,0,transladrón,15,1,True,NEU,0.060085296630859375,0.12275124341249466,0.8171634674072266,-0.06266594678163528,0.8171634674072266,3–10
06mFNPU0aB8,UgxEE17R1iQyuDZebVF4AaABAg.A_UFk_pMAbMA_VZ_0Vdu89,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@HonwayLee-z5g,UCfjhejO7LZy4doXURa7LZCQ,😂😂,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,@HonwayLee-z5g,hace 2 semanas, ,0,False,,,True,0,😂😂,2,,2,0,False,NEU,0.08833970129489899,0.1958657205104828,0.7157946228981018,-0.1075260192155838,0.7157946228981018,0
n8iP75gIpmw,UgxE_8DGgJmaHaV_WLJ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@romeolopezherrarte799,UCplrIQtaPj6au60_f2-mOYw,JAJAJAJA  SE METEN A HACER UN PROYECTO DE FERROCARRIL  A GUATEMALA LA DEJAN COMO ÁFRICA,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,@romeolopezherrarte799,hace 2 años, ,0,False,,,True,0,JAJAJAJA  SE METEN A HACER UN PROYECTO DE FERROCARRIL  A GUATEMALA LA DEJAN COMO ÁFRICA,0,metar proyecto ferrocarril guatemala dejar áfrica,87,6,True,NEG,0.010128702037036419,0.8431578874588013,0.14671340584754944,-0.8330291854217649,0.8431578874588013,0
6W4u8sGEnGM,UgxEsAK7q3l34wFdZ414AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@RolandoGonzalez-o7g,UCql1n3Ey6ULMSOACjMe-fxQ,"El Salvador que es un país tan pequeño está haciendo maravillas en su estructura su presidente.
  Y Guatemala que es un mega país, va tan atrasado como la  tortuga.",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,@RolandoGonzalez-o7g,hace 6 días,6,7,False,,6,False,6,"El Salvador que es un país tan pequeño está haciendo maravillas en su estructura su presidente.
  Y Guatemala que es un mega país, va tan atrasado como la  tortuga.",0,salvador pequeño maravilla estructura presidente guatemala mega atrasado tortuga,164,9,True,NEG,0.005037326365709305,0.9653481245040894,0.029614489525556564,-0.96031079813838,0.9653481245040894,3–10
6W4u8sGEnGM,UgxEsAK7q3l34wFdZ414AaABAg.A_zCnf5bSajA_zKDdWQaaO,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@luisricardo9671,UCZFQwqh90apuL8eFhvRBkUg,"Nayib Bukele lleva 7 años como presidente de El Salvador teniendo todos los poderes del estado a su favor, y el de Guate con todas las trabas que le pusieron los 2 primeros años, y queres un mega pais en 3 años no jodas, ni un edificio de 15 niveles lo terminan en 4 años, no esperes que la corrupcion de 30 años la solucionen en un periodo de gobierno estan dejando simientos pero si seguimos poniendo presidentes como los antecesores de este olvidate que ese puente lo terminen y seguiras viendo el pais en ruinas.",Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,@luisricardo9671,hace 6 días,9,0,False,,9,False,9,"Nayib Bukele lleva 7 años como presidente de El Salvador teniendo todos los poderes del estado a su favor, y el de Guate con todas las trabas que le pusieron los 2 primeros años, y queres un mega pais en 3 años no jodas, ni un edificio de 15 niveles lo terminan en 4 años, no esperes que la corrupcion de 30 años la solucionen en un periodo de gobierno estan dejando simientos pero si seguimos poniendo presidentes como los antecesores de este olvidate que ese puente lo terminen y seguiras viendo el pais en ruinas.",0,nayib bukele presidente salvador favor guate traba quer mega joda edificio nivel terminar esper corrupción solucionar periodo gobierno dejar simiento seguir president antecesor olvidate puente terminir seguira ruina,516,28,True,NEG,0.005980991292744875,0.9545396566390991,0.0394793264567852,-0.9485586653463542,0.9545396566390991,3–10
